published_at,date,title,summary,url,field,company,ticker,stock_code,company_dir,sentiment_score,issue_category,source_file,source_kind,issue_count,materiality_weight,source_weight
2024-01-10,2024-01-10,"AI반도체(NPU) 관련주, 온디바이스 AI와 같이 움직이니깐. : 네이버 블로그 - Naver Blog",nan,https://news.google.com/rss/articles/CBMiV0FVX3lxTE1vQnRUYWlBN2x3cGVQRXBfZzM3b1RQdWd0NHdYcktBcW42Z0JPMDN5OFR0MnpKRjZnRmlQWXlmVmpReEp0UVVKaC1ZaThockJreFhweHAxcw?oc=5,반도체,텔레칩스,054450,054450,telechips,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-07-28,2025-07-28,"[특징주] 코아시아 상한가, “삼성 22조 테슬라 수주”에 파운드리 공급 확대 기대감 - 와이드경제",nan,https://news.google.com/rss/articles/CBMibEFVX3lxTE1kVWFrSTQtbHpWQ1F4VjAxV1FEVlZYbnM4aWpmb2VfSmM3N0RNeE4tMHhDWERPVC1PTGhYcWUyR1hRcS1MNTJrYmlBVHhKcFgteW9fdFh6SkVYWHZGQnlvbVNQRDdNZ2hPQ2RPOA?oc=5,반도체,코아시아,045970,045970,coasia,1.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2023-05-04,2023-05-04,"② '체질 개선' 고심, 매각 카드 꺼낼까 - 톱데일리",nan,https://news.google.com/rss/articles/CBMiT0FVX3lxTE84UzFLejRWOTJ4Z3pYbzd2NzF6X0pTTWhCd1BXUmphTDNUY01WX1Uza3U3bHBkR21LQ3c4Ni1yR2N4Tk5obHAyS0JhVTZrY0U?oc=5,반도체,코아시아,045970,045970,coasia,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-12-28,2025-12-28,"칩렛 생태계 올라탄 코아시아, AI 반도체 훈풍에 22% 솟구쳐 - 톱스타뉴스",nan,https://news.google.com/rss/articles/CBMickFVX3lxTE9CZUtNSjFlOTVJNzVsNUVxUE1SU0cwM2U2d3A5NU90QjlhT09TdTdoN0VNWXNhbk0zZ2twcGR6ZkwzTVhyWkVvQnRNN0k1eV9qb1F3RFZaS3JpNXd1NmFBdlRNbGNzZVRZLTlfLUMwUy1Hdw?oc=5,반도체,코아시아,045970,045970,coasia,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-07-16,2024-07-16,‘체코 원전·지배구조 개편 수혜’ 두산에너빌리티 순매수 1위 [주식 초고수는 지금] - 서울경제,nan,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBQeXc2bVktakJqMXJOdnVkckJsUGhOR3plYWRvcTBvSFhHZTBWM3dHcjNZYW5WVEhHZWlSUUUwa0hSVjg3Z21FdzNTRU0zZXE3OVHSAVNBVV95cUxOZGdUVXN3X2tudURRdHBRQXhtRU9JLXo0bUV3V3NLUkJhOHJpM0RrZFFBT3NFdFAtMnVHQkxzSVlGWl80enpXNV92VU9vbWwyRlJFZw?oc=5,반도체,코아시아,045970,045970,coasia,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2023-03-28,2023-03-28,"① SK하이닉스와 '헤어질 결심', 매출 급감 현실화 - 톱데일리",nan,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9selNWVmc3Ulo5aGdmZEgxT2RTN2VNUFFnR09lTmgwelpDSUNuc2dxa3NnM1FZclN0Z1drSU5FeE1ZdElVY05EbG9JRVJaMGs?oc=5,반도체,코아시아,045970,045970,coasia,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2022-07-03,2022-07-03,"[인천 상장기업 동향] 인천 기업, 고물가 시대 생존 위해 발로 뛴다 - 인천일보",nan,https://news.google.com/rss/articles/CBMicEFVX3lxTFAtdFctSzRQTlF3ZXczbkNCMW9HNHhuZnZuRi1PbFd2RHplVTJuS212aGNseU4zYlItWWZsM2hLeHhOZlEyOUttTGlFXzlHRndkdVFPc2pKQWdzQlI4eFNrQWdob2NUbkhialdlNC1Mc1A?oc=5,반도체,코아시아,045970,045970,coasia,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-12-26,2025-12-26,가온칩스 수주공시 - 주문형 반도체 설계 개발 178.8억원 (매출액대비 18.53 %) - 한국경제,nan,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBGQWVhX3lvak9XMy1pdG5rQWs3YmZuSDkyMjZfbUZWWjliT01zclFLNjl6NjZxTEhwd0dlMV9LTXhiZ1hRUTItUWR2VVo5NzdNT0JGNmJma3dkd9IBVEFVX3lxTFBvZWpqRU1DXzRFcnhTVjNoMGtyU0pVUk1wRGV4eGhpNTlkNkJVM2RUbE5TbUpJVWRiQmctSmppT05LTHNUUUx2eWJPVDVUNHczYXNJSQ?oc=5,반도체,가온칩스,399720,399720,gaochips,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-10-30,2025-10-30,"가온칩스, 4분기 본격적인 회복 구간 진입…""주요 모멘텀 산재"" - 프라임경제",nan,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9HVUIwRzBOR3JKb3N1Yk52YmhrMGpGdXpuUTBIYXNJWlFMaEJkZHlQRGNwWVBsbFE0NVcycTZYN2ZjeHJsTGR5MTVmMXh6X0V2TUxxRkF4cEhMcV8teXBndjQzZw?oc=5,반도체,가온칩스,399720,399720,gaochips,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-12-26,2025-12-26,"가온칩스, 주문형 반도체 설계 개발 계약 체결 - 디지털투데이",nan,https://news.google.com/rss/articles/CBMic0FVX3lxTFBmaHZldEFKbXVjTVBmOF83VVhRMUJPSHYyYXFFbHRIYlZ4Q2JnZ1ZLVVVyYTk0R2NwUWN1TkdJU0lCN1RiZXNzWWNBOTRpclYtczZiaTJxc0lTTXZtbDVyR3hzand1X2JRSFk1OFNDeFpsMXM?oc=5,반도체,가온칩스,399720,399720,gaochips,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2023-12-22,2023-12-22,"가온칩스 주가, 끝없이 상승할 파운드리 최대 수혜주! : 네이버 블로그 - Naver Blog",nan,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9DalRyaVRobk5VYzVNZXZtZWZwUkVHRVgxclpoeEhTZmtPTkhFT1k0d3p5dHBfRXpRTE95T0g3ZGVRU3k2QXFUZXpYZWhBLXJGX200eThDdGJZZXVuekhUSXNteDM2YXM?oc=5,반도체,가온칩스,399720,399720,gaochips,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-07-28,2025-07-28,"[특징주] 가온칩스, “삼성 22조 계약사 테슬라였다”…AI 반도체 부각되며 ‘급등’ - 와이드경제",nan,https://news.google.com/rss/articles/CBMibEFVX3lxTE1ZV252NGltQ2xWaEpPZjZBdEM5ZTB1UTYxUzhfZndOY1pXRURwU1RBMnNqcVREV3NzV3dRTmM0WkZHWTZ6Q0E2NlZuaUN0Q3FvMTgxdWFYbWZMSE1uR3paOGFGWDU5RDVTWlg1Rw?oc=5,반도체,가온칩스,399720,399720,gaochips,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-02-16,2024-02-16,"삼성 반도체, 日 최대 AI 기업 PFN 2나노 칩 생산…""5년 내 TSMC 잡는다"" [biz-플러스] - 서울경제",nan,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1vYmdLM3BXZDhUY1pUSXB6Tlk1cVdFZ1lGaVdyQkdoQ1c2M3pabjMyV0pucnRBdk55RkU3bHRKN2ljbzk4OHJMWFdhMEZzQjJHbmfSAVNBVV95cUxQRHkydFdaLUhYdm91OGwxQ21RRUhPdFVoZmdZNGNHU0JtZjFLdFpoNkpIZ1RkRUFiWWZ0SENyb0h0OUdnTVM0QnJxN3FMaklOZ2tIWQ?oc=5,반도체,가온칩스,399720,399720,gaochips,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-02-13,2024-02-13,가온칩스 수주공시 - AI 반도체 ASIC 설계 개발 556.6억원 (매출액대비 128.49 %) - 한국경제,nan,https://news.google.com/rss/articles/CBMiWkFVX3lxTE85cTZ2ZWF1YzBhcmFhVHp6VTFCT09zSm85T3lOUTNrRjh3bXF5NERuX3pFWXl3R2taYWp3eDUycDJaTE4zQnhlS29DUDVXbVhlaDZTQWVldE1Bd9IBVEFVX3lxTE5wMkFQVERIdml3aDM2ZE43MEViUGRwZUxZUTAyMEtWd3VrenA4UjBiTlJwX3h3blpDQ3JRRjNQVjZuSDM2VmhBSlJiYUduT1lXMEE4TA?oc=5,반도체,가온칩스,399720,399720,gaochips,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-01-09,2024-01-09,"[신고가 한 줄 분석] 코디, 디티앤씨알오, 피엠티, 에이팩트, 디앤씨미디어 등 - 인포스탁데일리",nan,https://news.google.com/rss/articles/CBMidkFVX3lxTE9xUnhEb1ZuODBLQVNfeENra2pVenVXRDFSNnVORTZ3SEFqVndieW5FeGV5Y2FwVlVNenhjLTcwVS1WLW1DZTFRT0RYOTlrSkprV0dNdkI3TlRyVkFoY00xdWhiZ1dVNGxaNWlsRnlGNXBRQnlpVUE?oc=5,반도체,가온칩스,399720,399720,gaochips,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-07-29,2025-07-29,"[반도체] 삼성, 머스크를 품다 – AI6 수주로 뜨는 반도체 테마주 총정리 - 네이버 프리미엄콘텐츠",nan,https://news.google.com/rss/articles/CBMiigFBVV95cUxNdUdOUFgzX0FqdEJoVjVHWkNueXJHSTBOTF92QmJ6VVVXbmZKU2tsQm10VlRSc1ZnOS0tc2pyV2xCYzhlRWpldHFvQjRnTkVlTWZSWkRSbG9lNkZUdnlmOGZYemtlREVtRDl1NHB1NXdaQUh4NkNUc3l6Nm5XWnA1M0JPVEYxVHZtWlE?oc=5,반도체,가온칩스,399720,399720,gaochips,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-11-10,2025-11-10,"원익IPS, 반도체 증설 사이클 수혜 본격화…목표가 28%↑-SK - 마켓인",nan,https://news.google.com/rss/articles/CBMic0FVX3lxTE81TExjMTlTQjFOUHBfSHp0ZUdIREJpdnhqd2xBaWtlUnZRbW43OG94N2JpUHI2b01BWnJGeVpyWTFnU1ZKNFA1N2VadE1Pc2s5aV9TTDJwOXJNcGZIZWtYYmstUkg5WmxnNS0xUG94bUVCNDQ?oc=5,반도체,원익IPS,240810,240810,wonik_ips,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-03-15,2024-03-15,"원익IPS 주가, 반도체 장비주 'ALD' 매출 노린다. - Naver Blog",nan,https://news.google.com/rss/articles/CBMif0FVX3lxTFB2Q25NS0pJeWh1dmhCS3hVZVVlX1BRaHhtUng3NXZ5TTF1ZV9LUUxoSmtsUGhFakNXMXliRV9IWXA1ek9XMC1EYzVRcU55SjJ3b2ZObXZIbTJrSU82NkM0Y1FWeFV1WVA2akFRcTZ1ZDdJODZLa2ZCazNCUEhuanM?oc=5,반도체,원익IPS,240810,240810,wonik_ips,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-08-09,2024-08-09,"[버핏 리포트] 원익IPS, 시너지 효과와 반도체 업황 회복으로 하반기 기대감↑ -NH - 버핏연구소",nan,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5IQlA5ZXU2aTQxMnlPMXlDbWtCQ3BoLVpUdW1SX1lKVGlGWW9CRHUwVUhTSW83eENZZ0piMU02Q0p5Nldoa0U5MU1uV29vWHR4MlZZTmhoVERRN1E0Q1dralBqeWJxZw?oc=5,반도체,원익IPS,240810,240810,wonik_ips,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-02-27,2025-02-27,"[버핏 리포트]원익IPS, 전환 투자 지속...올해도 매출 회복세 유지 – NH - 버핏연구소",nan,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5KY0ZEc2V5MHFrTkJuZmFTeC1ZaDkxV19PSWt5Q01qTGNlVnJoMURWcU9WOFZhN09qUE1wTEpFZzBzQzMycXppRVYxMDh6b3J1OEtFQnBrMDVacU9R?oc=5,반도체,원익IPS,240810,240810,wonik_ips,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-07-29,2025-07-29,'23조 잭팟' 삼전보다 더 뛴 소부장…최대 수혜주는? - 마켓인,nan,https://news.google.com/rss/articles/CBMic0FVX3lxTFBBRnJMVXJaMk9VbWhJSUI5cmlaeTB1M2s4WFBxcW5rTDhPdXhjUW85a0VLakdsdXVKaVA1ckZMck5YZ1doUWo4TkFDcVpZYlE4dWw0c1g4MnlPdE1IOE8yeEdLWXpiZXZoNl9QeWZ6OXJCeDA?oc=5,반도체,원익IPS,240810,240810,wonik_ips,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-08-12,2025-08-12,"유진테크 주가, D램 Capex 지속 증가에 수주 모멘텀 가시화!! : 네이버 블로그 - Naver Blog",nan,https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBDT1lxVDFROTMxcTYtRU13M3JremtCWjlWa2Ric2dULVltTnJuWk40MkM0bFF6eDNYZzdnaUFvMUhuTVVtdG1WbWhKRUxJQ0hQWXpCM3llNmZWbEkyOFVxdllWMW5mQTA?oc=5,반도체,유진테크,084370,084370,eugene_tech,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-02-24,2025-02-24,"[더밸류 리포트] 유진테크, 디램 3사 테크 전환 수혜 확대 - 한국투자 - 더밸류뉴스",nan,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9Ob1RMODJpaUJ2NVViUHBkdnQ1YTl6UTdkWTFtR2g2X3Fhanh2MzQ3dTZFRlNnWEZZb1JtZ0FyTG5URU8zbEVRUTRqdWNoczFSNE1xbw?oc=5,반도체,유진테크,084370,084370,eugene_tech,1.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-10-20,2025-10-20,"고재형 상무, 유진테크 주식 매도 - 디지털투데이",nan,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNM2JXY3hLWkRjZTlEOVY5WnF3T1YxVVlVTVNYYTdWOTZGTlJmWDE5ajdSQXBJanY0SjhTY0dKVm9MZkRzSFE5S253VHZmazVDZFhpUjV3dkw4TzlFc2pBeFJiOGxIdHRIX1NuaUhZU1FMLWJVZVgzNW41R0k0YTBKQWpsRm05SnFu0gGOAUFVX3lxTFBSTWozSkktWWZVSnQ0OFBXcG5LTWJ3dndlVzB3Z0RYT1c0SzNXVkk5cHo1RlVRdTc1ME1adV82YXpPMDJZTWdFRDVCYS1oYkNFb0dIODFTY0F3QW9KMUl3NXNFeFR0SEFrU19KandsdzNjMFlzQzd5a0pWSjVEcTB6UnBIbnhBa2c0aFhKZ0E?oc=5,반도체,유진테크,084370,084370,eugene_tech,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-02-13,2024-02-13,"피에스케이 주가, 신장비 매출 본격 가시화 기대!! : 네이버 블로그 - Naver Blog",nan,https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBWdXZ1aTZQcnZMWGM2SHNhM1lPODZLN2gwbGd2NTBCUHphTUZHenJqbGlrNlRrS3VXeElydzVRQnVJUFk4V1d3amZjY1dJN2NpclFhR3lad2tzS3hGUmpldTRQckdrcTQ?oc=5,반도체,피에스케이,319660,319660,psk,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2022-09-01,2022-09-01,"피에스케이, 주가 밸류에이션 최저점 ""매수 추천"" - 프라임경제",nan,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9LT1hkMWdCd2NSSUFIVEF2MjdfTDR4dDBEYnNyai1wZGlDQWpfZkFGb2E0MlBMZUlSOVB4dGlYN1QzUmhDSWYwWkxaU2FmUGY4ZlcwRWZPVTlGRlI3ZG4wSzZFRQ?oc=5,반도체,피에스케이,319660,319660,psk,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-08-29,2025-08-29,"[특징주] 피에스케이, “반도체 갈등의 최대 수혜주”…증권가 기대감에 강세 - 와이드경제",nan,https://news.google.com/rss/articles/CBMibEFVX3lxTE5YSlhNd2hhWU1LN0FsQkFNV1Y3anBka01fWU01RjYwZl9lbW9kVkNQanRBb20ycXBWRVEtejdpV3RoLTVpLVRTX2h4VnBNb25mb2Y2UWozc0JXdzZ1SXJmakRBcHNvUkNXQndCbg?oc=5,반도체,피에스케이,319660,319660,psk,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-07-29,2025-07-29,'23조 잭팟' 삼전보다 더 뛴 소부장…최대 수혜주는? - 마켓인,nan,https://news.google.com/rss/articles/CBMic0FVX3lxTFBBRnJMVXJaMk9VbWhJSUI5cmlaeTB1M2s4WFBxcW5rTDhPdXhjUW85a0VLakdsdXVKaVA1ckZMck5YZ1doUWo4TkFDcVpZYlE4dWw0c1g4MnlPdE1IOE8yeEdLWXpiZXZoNl9QeWZ6OXJCeDA?oc=5,반도체,피에스케이,319660,319660,psk,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-07-09,2024-07-09,"피에스케이홀딩스 주가, 반도체 후공정 HBM 양산의 직접적 수혜주 : 네이버 블로그 - Naver Blog",nan,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE83SlJJekgwcUYyQ2JzVWhUdzBkQUZFV19rakhmanZNSGRUZFlhTHdVLVVLVHVXRFprWWxhY1R2Z1VKcE5NRG9malpWQzM4dlJhcTBEY1lyMVBnNzM2WmlYaDVXamduR3M?oc=5,반도체,피에스케이,319660,319660,psk,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2026-01-29,2026-01-29,"테스(TES, 095610) 반도체 업황 회복과 차세대 기술 모멘텀 맞물리며 71,100원이라는 기록적인 주가 형성 - 데일리머니",nan,https://news.google.com/rss/articles/CBMickFVX3lxTE41cmhhTnotcHZzQ3Rwd1lYYk02YXRJcktZRFp6ZnlQN05tV05WNVdrM3d2S21pVFBTM0toeGIySHZoV3V3dl80WkVfQjNzeFFqVzRLS2hmVjAyUF93cVRJdzhDWDZqTW9odGpKLW0wYmI0d9IBdkFVX3lxTE1kWEt3R1BBaUtpNEN5ajZsY3dDMmFkNEdtOXk1aFo2ZUJBTDc5aVN5TktiTWxDSWJDZjlfbGZuVkozd09kbHktV1g1WTQyZkg3QmpDbGNtdWdqcGFDbnFCeE1Vek9obkRUX3RiZjlPdTJsRVd5NFE?oc=5,반도체,테스,095610,095610,tes,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-09-15,2025-09-15,"[특징주] 테스, SK하이닉스향 수주 확대 속 “내년까지 실적 성장 지속” 전망에 투자자 ‘관심 집중’ - 와이드경제",nan,https://news.google.com/rss/articles/CBMibEFVX3lxTE1tS2FhNjNiU2htYkx4aldmQVZCdUY2RzA2RFd2OVBmLUlpR0k3eUZYQl85bjhtV2hyWm5nX1ZQZmwtckc3eEVhc0lJQ21WT1M3c2ZlNWVzQ0Z1S0d6V0VqbjI1bTFUR3N5by0yMw?oc=5,반도체,테스,095610,095610,tes,1.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2026-01-20,2026-01-20,[버핏 리포트] 테스 실적 반등 전망…2026년 메모리 투자 수혜 기대 -키움 양동현 기자 2026-01-20 08:48:08 - 버핏연구소,nan,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBZbTFXMFhDREhvSTJONzUxSXlHT2VYU2lJNTFRcXplM0ZPWmIwWFZMMW9UdWEtT3c1RHRGbVB5b1prMlVkYjZfdEtNMmRyaFZydFBJUlNTa1ItNF9U?oc=5,반도체,테스,095610,095610,tes,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2026-01-04,2026-01-04,삼성전자·하이닉스 호황에 소부장 '낙수효과'…수주 계약 잇달아 - 서울경제,nan,https://news.google.com/rss/articles/CBMiUkFVX3lxTE5kZVBJNFRSc21XMHFCNExQLVBzZ1ZnTUZINWZ3QWdva0sxM2k2QmdvS0hpU2NQRGg5elNxNlAtWmpPYXhGeXFkMTVJSXdTRkJ3RGfSAVNBVV95cUxQVjJZenl0YkFQbnFJdWNRcmQ5cjRRd0xQTzBQbWxWc1dYNk4xdFFiU0RJOGt3cnd0R2NIaHlOM2NFTWZTWUJyMGpZWExIcmJrLVhTRQ?oc=5,반도체,테스,095610,095610,tes,1.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2026-01-05,2026-01-05,삼성·하이닉스發 온기···소부장 기업으로 번진다 [주식 뉴스] - 네이트,nan,https://news.google.com/rss/articles/CBMiU0FVX3lxTE15bUloemhRdlp0NEtBOGFCZUtsalhZMURjNlBKWldwMzV2LU5aVjhqd05oNnVJeHQ3Y1dWTUFKSkhYMGpKcHVCUkdMcUZGZTZQSjVB?oc=5,반도체,테스,095610,095610,tes,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2026-01-11,2026-01-11,[기고] 안정적 실적 성장···´차세대 냉각기술´까지 확보 - 무등일보,nan,https://news.google.com/rss/articles/CBMiU0FVX3lxTE14eW5sejBacEoybUlVSjVfLUhsTkdhakFqenA1ZnhrSHJ5aXBTcFZmOUhVQjVhWlFkQ2ttMW1fRjdsQ2RGODhSbWdoY0xqbnBpckdj?oc=5,반도체,GST,083450,083450,gst,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-12-23,2025-12-23,"환경·냉각 장비의 힘…GST, 글로벌 수주 기대감 ‘쑥 쑥’ - 핀포인트뉴스",nan,https://news.google.com/rss/articles/CBMic0FVX3lxTE9pMUwyRWVsekF5bFVZWWpQUXhSSXZLN18yU18zQWNfNERsVWs0Rm9WbEhGVEVGYjA2ZktXRmVZUEhwcnB0TGZicHdpUTNOb1ZsRjhXUDVBWDhhcDJ5cjZETGQxRlNPY21KOUtNWnlneDZCNEnSAXdBVV95cUxORHdvSkxEUFRSbUZ4X0toenZGemxPRjA1QVJVVzdBbHN1TEphVlJGTF9WUUptVm5jcFdvOFlybXFEQkJDUUhMcnVielV2Vm1xdXNac2k4S3ZrcEdpLWlSZGx0Y085VEdUZ1BFdHBpcXN0Wm5Bd00wUQ?oc=5,반도체,GST,083450,083450,gst,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-11-14,2025-11-14,"[뉴스락 주식네비 11월 14일] 에스티아이(039440), 소외된 소부장의 반격 - 뉴스락",nan,https://news.google.com/rss/articles/CBMibEFVX3lxTE5JaEY0a2pDa28tOERaRGpaeXhyTW1qOWNibUtQX1pHcDByRGpvX183OHllRVFCSy0xTXdOOGR3ZS1oZUw1ZVY3ZGVlSXZtUTM3b2JKRkgzUzN0VTJidzJKT0NCSnBWVXIyUDBFRQ?oc=5,반도체,에스티아이,039440,039440,sti,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2026-01-19,2026-01-19,"“반도체 주가, 1분기 실적에 달렸다…소부장 리레이팅 가능” - 마켓인",nan,https://news.google.com/rss/articles/CBMic0FVX3lxTE5WdG9SLTdLV3NoSHp2TTU0YmlMaVc1OXpUVXMza2hfRnZ6MzFRcDFnQ0FubGxmNDVSVk1ESkVWWHY3a2ZMUlVqY1hUbnRDLTBZY01MU09NWEZUbFRyM3prRHN5dzFieDNmeHVvSzhZbVI3RzQ?oc=5,반도체,에스티아이,039440,039440,sti,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-02-15,2024-02-15,"에스티아이 주가, 삼성전자와의 공급계약 그리고 HBM 수혜주 - Naver Blog",nan,https://news.google.com/rss/articles/CBMiWkFVX3lxTFAtQkw2N0I2eHAyM0N6VVE1YUk4M0liVFlkS182S1praVlza09TdmZLZlZFUW9pd0d4dVR3RHltbWo0c1h0R1lBcFBsVGs2MFp5YnllZmNyOUVlZw?oc=5,반도체,에스티아이,039440,039440,sti,1.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-07-22,2024-07-22,커지는 2분기 실적 기대감…SK하이닉스 순매수 1위 [주식 초고수는 지금] - 서울경제,nan,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBLNXpGWV9CLTVFNnJfMHdoazR0R1Y2QlN0VC1PYVVSN09JNEVGQ25aeUZ3ZDR5YndDU0s3aWdCREhTc1ZQRkZBMHdmUW56THBlTlHSAVNBVV95cUxOaTBDQkZIQkNOUnVpeWVCQmRYUlRUbmw1eDdIWkVKbE15SF8wOTFGaVF3NkE3bGR2ZGduWXRVV2Q4WHBOYktZcjJoLVEyNGl5ZEx6OA?oc=5,반도체,에스티아이,039440,039440,sti,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-11-04,2025-11-04,"반도체 훈풍에 소부장주도 활짝…""연말까지 온기 확산"" - 마켓인",nan,https://news.google.com/rss/articles/CBMic0FVX3lxTE1zajNFVncwOEx6c1FRZ1JVUHJtWDFzVmVjV3Q4MlNxOE1rZVJPTFc0d0lKdjg5d0Rza1NaaVNucDQyTzVwZklMcnp0Zm9QeWx1eHJKQ2Q5SHBSZXRENFhLaU1MY1VhOFUtZXpsX0k2akpJZUU?oc=5,반도체,에스티아이,039440,039440,sti,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
