application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1019980029362,1020000009146,1002911050000,소멸,소멸,타블렛 자동공급장치,한미반도체 주식회사
1020120090839,1020140024627,1014151620000,등록,등록,반도체 제조장치용 흡착유닛,한미반도체 주식회사
1020020071428,1020040043240,1005161790000,소멸,소멸,워킹빔구동수단를 갖춘 반도체제조장치,한미반도체 주식회사
1020100090689,1020120028686,,취하,취하,반도체 패키지 제조용 몰딩장치,한미반도체 주식회사
1020100048752,1020110129229,1012756970000,등록,등록,반도체 자재 정렬방법,한미반도체 주식회사
1020210058998,1020220152452,1025548410000,등록,등록,반도체 자재 검사 장치,한미반도체 주식회사
1020080036854,1020080095189,1014467240000,등록,등록,반도체 패키지용 흡착 패드,한미반도체 주식회사
1020230095167,1020250014705,1028548990000,등록,등록,반도체 자재 절단장치,한미반도체 주식회사
1020190003231,1020200086892,1027042040000,등록,등록,반도체 자재 절단 및 핸들러 장치,한미반도체 주식회사
1020190052616,1020200128325,,취하,취하,마이크로 LED 소자용 본딩장치 및 마이크로 LED 소자용 본딩 방법,한미반도체 주식회사
1020220098676,1020240020521,1028381760000,등록,등록,바형 자재 절단장치 및 이의 정렬방법,한미반도체 주식회사
1019930011348,1019950001960,1001057730000,소멸,소멸,리이드프레임(LEADFRAME)적재및이송장치,한미반도체 주식회사
1020210064359,1020220156379,,거절,거절,반도체 자재 절단 장치,한미반도체 주식회사
1020130146268,1020150062216,1015389740000,등록,등록,반도체 자재 절단장치,한미반도체 주식회사
1020150079479,1020160143202,,취하,취하,반도체 자재 정렬방법,한미반도체 주식회사
1020190076906,1020210002187,1022801960000,등록,등록,반도체 제조장치,한미반도체 주식회사
1020120023647,1020130102423,1013249460000,소멸,소멸,반도체 자재 절단장치,한미반도체 주식회사
1020030018957,1020040084128,,거절,거절,반도체 쏘잉장치의 척테이블,한미반도체 주식회사
1020090083431,1020110025390,1015669880000,등록,등록,반도체 패키지 가공용 척테이블,한미반도체 주식회사
1020230106994,1020250025949,,공개,공개,반도체 자재 절단장치,한미반도체 주식회사
1020050049430,1020060128193,1007007050000,소멸,소멸,반도체 쏘팅시스템 및 쏘팅방법,한미반도체 주식회사
1019930003936,1019940022813,1000969490000,소멸,소멸,반도체팩키지의리드형상교정용금형과리드형상재성형방법,한미반도체 주식회사
1020100064300,1020120003605,1013158920000,등록,등록,반도체 패키지 비전 검사방법,한미반도체 주식회사
1020160098627,1020170056415,1017880210000,등록,등록,열압착 본딩장치,한미반도체 주식회사
1020100030551,1020110111140,1015669970000,등록,등록,반도체 패키지 비전 검사 장치 및 방법,한미반도체 주식회사
1020070013836,1020080074550,1009044950000,소멸,소멸,트레이 픽커 어셈블리,한미반도체 주식회사
1020060022833,1020070092541,,포기,포기,반도체 패키지 제조장비의 건조장치,한미반도체 주식회사
1020160062369,,1017879890000,소멸,소멸,몰딩 파우더 공급장치 및 이를 이용한 몰딩 파우더 공급방법,한미반도체 주식회사
1020070088478,1020090022830,,포기,포기,반도체 패키지 제조장치의 반도체 패키지 반송장치,한미반도체 주식회사
1020160070411,1020170138249,1025070650000,등록,등록,반도체칩 본딩장치,한미반도체 주식회사
1020070038178,1020080094145,1008895910000,등록,등록,반도체 패키지 이송장치용 흡착패드,한미반도체 주식회사
1020120085696,,1013404860000,등록,등록,플립칩 본딩장치 및 이의 제어방법,한미반도체 주식회사
1020210049001,1020220142670,1026217930000,등록,등록,스퍼터링 전처리 방법,한미반도체 주식회사
1020110105269,,1012369990000,등록,등록,반도체 패키지의 레이저 가공방법,한미반도체 주식회사
1020050112044,,1006394010000,소멸,소멸,기준마크가 구비된 흡착패드 및 이를 이용한 흡착패드얼라인 방법,한미반도체 주식회사
1020020048388,1020040016140,1004662210000,소멸,소멸,트리밍장치의 프레스금형,한미반도체 주식회사
1020050049429,,1006393990000,소멸,소멸,반도체 처리장치,한미반도체 주식회사
1020090132859,1020110076212,,취하,취하,반도체 패키지 테스트 및 레이저 마킹 장치,한미반도체 주식회사
1020030011417,1020040076086,1005065040000,소멸,소멸,반도체 패키지용 비젼검사블록,한미반도체 주식회사
1020060114073,1020080045027,,포기,포기,반도체 패키지 언로딩 핸들러,한미반도체 주식회사
1020190048538,,1021425360000,등록,등록,반도체 자재 절단 장치,한미반도체 주식회사
1020190071267,1020200143791,,취하,취하,반도체 패키지 분리장치,한미반도체 주식회사
1020070084013,1020090019514,,거절,거절,반도체 패키지 제조용 반송유닛 및 이를 갖는 세척장치,한미반도체 주식회사
1020030070357,1020050034443,1006183920000,소멸,소멸,반도체 비젼시스템의 백라이트블럭,한미반도체 주식회사
1020070055136,,1008544380000,소멸,소멸,반도체 패키지 제조용 볼마운팅 시스템의 플럭스 도포장치,한미반도체 주식회사
1020170165188,1020190065726,,거절,거절,반도체 자재 절단 장치 및 반도체 자재 절단 방법,한미반도체 주식회사
1020070029344,,1008544370000,등록,등록,반도체 패키지 이송장치의 흡착패드,한미반도체 주식회사
1020070091177,1020090025952,,거절,거절,반도체 패키지 제조용 성형모듈 및 이를 갖는 금형장치,한미반도체 주식회사
1020120042548,1020130119615,,포기,포기,반도체자재의 절단방법,한미반도체 주식회사
1020150135791,1020170036518,1017672240000,소멸,소멸,압축 몰딩장치,한미반도체 주식회사
1020040052528,1020060003590,1005597830000,소멸,소멸,반도체 처리장치,한미반도체 주식회사
1020060120788,,1007959650000,등록,등록,반도체 패키지 싱귤레이션장치,한미반도체 주식회사
1020150101672,1020170009501,1020422980000,소멸,소멸,반도체 몰딩장치,한미반도체 주식회사
1020210016225,1020220112545,1026921460000,등록,등록,마스킹 테이프 박리장치,한미반도체 주식회사
1020050042625,1020060119524,1007007040000,소멸,소멸,반도체 제조공정용 플립퍼링장치,한미반도체 주식회사
1020120044473,,1012751340000,소멸,소멸,반도체 자재 검사장치 및 반도체 자재 검사방법,한미반도체 주식회사
1020070013803,1020080074530,1013053460000,등록,등록,반도체 패키지 절단 및 핸들링 장치,한미반도체 주식회사
1020100091825,1020120029778,1011608880000,등록,등록,"웨이퍼 마킹 장치, 웨이퍼 마킹 시스템 및 웨이퍼 마킹 방법",한미반도체 주식회사
1020050032858,,1006040980000,소멸,소멸,반도체 패키지 픽업장치,한미반도체 주식회사
1020130079000,1020150005269,,거절,거절,반도체 자재 절단 적재장치와 이를 이용하는 반도체 자재 절단 적재방법,한미반도체 주식회사
1020040074365,1020060025640,1011106660000,소멸,소멸,반도체 패키지 영상촬영장치,한미반도체 주식회사
1020050029083,1020060107085,,포기,포기,반도체 패키지 픽업시스템 및 픽업방법,한미반도체 주식회사
1020060133327,1020080059696,,포기,포기,반도체 패키지 제조용 볼마운트장치,한미반도체 주식회사
1020200085729,1020220007466,,포기,포기,로더 픽커,한미반도체 주식회사
1020060114075,,1008037280000,소멸,소멸,반도체 패키지 언로딩 핸들러의 보트 반송장치,한미반도체 주식회사
1020020061461,1020040032357,1004505830000,소멸,소멸,상향식 싱귤레이션장치의 반도체패키지 이송장치,한미반도체 주식회사
1020080121186,1020100062517,,거절,거절,반도체 패키지 흡착패드,한미반도체 주식회사
1020150048589,,1016405330000,등록,등록,반도체칩 픽업 시스템,한미반도체 주식회사
1020040048571,1020050122909,,취하,취하,반도체 패키지 픽커,한미반도체 주식회사
1020030071204,1020050035934,1005486920000,소멸,소멸,튜브형 패키지 적재장치의 패키지 투입블럭,한미반도체 주식회사
1020080054586,1020090128707,,포기,포기,반도체 패키지 제조장치용 비전검사장치,한미반도체 주식회사
1020070023463,,1008382650000,소멸,소멸,반도체 패키지 핸들링장치,한미반도체 주식회사
1020100023349,1020110104285,,거절,거절,반도체 패키지 제조장치용 불량품 제거장치,한미반도체 주식회사
1020080107040,1020100048048,1014462740000,등록,등록,반도체 패키지 제조장치용 가이드슈트,한미반도체 주식회사
1020120040103,1020130117191,,포기,포기,작업유닛 이송장치,한미반도체 주식회사
1020040102453,1020060063318,1007499170000,소멸,소멸,반도체 패키지 제조공정용 절단 및 핸들러시스템,한미반도체 주식회사
1020170158756,1020190060493,1020193770000,등록,등록,반도체 자재 절단장치,한미반도체 주식회사
1020060114076,,1007959640000,소멸,소멸,반도체 패키지 언로딩 핸들러의 보트 회수장치,한미반도체 주식회사
1020180063002,1020190136824,1024580500000,등록,등록,마이크로 LED 소자용 본딩장치 및 마이크로 LED 소자용 본딩 방법,한미반도체 주식회사
1020020004563,1020020027395,,취하,취하,대기압플라즈마 세정장치,한미반도체 주식회사
1020070095952,1020080077540,1008748560000,등록,등록,반도체 패키지 제조용 절단 및 핸들링 장치,한미반도체 주식회사
1020050049428,1020060128192,1007240420000,소멸,소멸,반도체 처리장치 및 처리방법,한미반도체 주식회사
1020210039902,1020220134351,1028736940000,등록,등록,반도체 기판 절단장치,한미반도체 주식회사
1020020052388,1020020079651,1004399560000,소멸,소멸,반도체 패키지의 흡착이송장치,한미반도체 주식회사
1020020073829,1020040046027,1004636690000,소멸,소멸,반도체패키지 적재장치의 반도체패키지 이송블록,한미반도체 주식회사
1020070069237,1020090005859,1009209340000,등록,등록,반도체 패키지 안착용 테이블,한미반도체 주식회사
1020050023915,,1006394000000,소멸,소멸,리드 픽 앤 플레이스 장비,한미반도체 주식회사
1020050042627,1020060119526,1006854550000,소멸,소멸,반도체 제조공정용 플립퍼링장치,한미반도체 주식회사
1020050008420,,1005845170000,소멸,소멸,반도체 패키지 처리장치,한미반도체 주식회사
1020040032326,1020040104366,1005745840000,소멸,소멸,반도체 패키지 제조공정용 절단 및 핸들러시스템,한미반도체 주식회사
1020110043631,1020120125896,,취하,취하,반도체 패키지의 제조방법,한미반도체 주식회사
1020190125607,1020210042711,1023341380000,등록,등록,반도체 자재 절단 장치,한미반도체 주식회사|에스케이하이닉스 주식회사
1020100090619,1020120028639,,거절,거절,트랜스퍼 몰딩장치,한미반도체 주식회사
1020030019917,1020040085280,1004794170000,소멸,소멸,반도체 패키지 제조공정용 쏘잉 장치 및 그 제어방법,한미반도체 주식회사
1020120048631,,1013256340000,등록,등록,반도체 패키지용 회로기판의 검사방법,한미반도체 주식회사
1020080035611,1020090110032,1013158890000,등록,등록,반도체 패키지 반송장치의 제어방법,한미반도체 주식회사
1020020052387,1020020083963,1004399550000,소멸,소멸,반도체 패키지 이송용 안내장치,한미반도체 주식회사
1020060114074,1020080045028,,포기,포기,반도체 패키지 언로딩 핸들러의 보트 정렬장치,한미반도체 주식회사
1020070071223,1020090007967,,포기,포기,반도체 패키지 제조용 원형 패키지 집합체 절단장치 및절단방법,한미반도체 주식회사
1020020027464,1020030089302,1004412750000,소멸,소멸,반도체 패키지의 리드 검사방법,한미반도체 주식회사
1020120013082,1020130091835,1013472260000,등록,등록,반도체자재 절단장치 및 반도체자재의 절단방법,한미반도체 주식회사
1020120131385,1020140064255,,포기,포기,전자부품 실장장치 및 이의 인포지션 판정 방법,한미반도체 주식회사
1020080126416,1020100067844,,거절,거절,반도체 패키지 검사장치,한미반도체 주식회사
1020240117489,1020260031836,,공개,공개,반도체 자재 세척 및 건조방법,한미반도체 주식회사
1020210039897,1020220134350,,거절,거절,반도체 자재 절단장치의 절단방법,한미반도체 주식회사
1020200122699,1020220040010,1029322230000,등록,등록,반도체 자재 절단 및 세척방법,한미반도체 주식회사
1020060128282,,1008148900000,등록,등록,가공장치 및 반도체스트립 가공시스템,한미반도체 주식회사
1020080055036,1020090128991,1013806530000,등록,등록,비전검사장비의 비전검사방법,한미반도체 주식회사
1020070011975,,1008142840000,등록,등록,쏘잉 앤 플레이스먼트 장비의 비전 시스템,한미반도체 주식회사
1020120148387,,1013723800000,등록,등록,반도체 자재 절단장치,한미반도체 주식회사
1020130005017,,1013806270000,등록,등록,플립칩 본딩장치 및 그 제어방법,한미반도체 주식회사
1020120145309,1020140076828,1019622040000,등록,등록,진공흡착식 픽업장치,한미반도체 주식회사
1020080067379,1020100006989,1015085070000,등록,등록,비전검사장비의 픽커 유니트,한미반도체 주식회사
1020120063195,1020130139595,1013723790000,등록,등록,반도체 패키지용 회로기판의 검사방법,한미반도체 주식회사
1020060026689,1020070096386,1007961890000,등록,등록,반도체 제조장비의 테입 어태치 장치,한미반도체 주식회사
1020030062706,1020040064588,1005701590000,소멸,소멸,반도체 처리장치,한미반도체 주식회사
1020240082960,,1027549140000,등록,등록,본딩장치,한미반도체 주식회사
1020050007682,1020060087018,1006183080000,소멸,소멸,솔더볼 흡착장치 및 흡착방법,한미반도체 주식회사
1020120018616,1020130096976,1013030240000,등록,등록,플립칩 본딩장치,한미반도체 주식회사
1020230119243,1020250036590,1027997360000,등록,등록,본딩장치의 본딩 포스 제어방법,한미반도체 주식회사
1019930005089,1019940022777,1001173250000,소멸,소멸,반도체팩키지의분리장치,한미반도체 주식회사
1020100019377,1020110100411,1012286230000,등록,등록,적층형 반도체 패키지의 제조방법,한미반도체 주식회사
1020230143132,1020250059131,,공개,공개,플럭스 공급장치,한미반도체 주식회사
1020240064235,1020250164911,,공개,공개,반도체칩 본딩장치,한미반도체 주식회사
1019990005741,1020000056425,,취하,취하,비지에이 반도체칩용 기판의 볼마운팅장치,한미반도체 주식회사
1020050007683,1020060086736,1006183070000,소멸,소멸,솔더볼 공급장치,한미반도체 주식회사
1020050033150,1020060110669,,취하,취하,웨이퍼의 플럭스 도포용 마스크와 이를 구비한 플럭스 도포장치의 제어방법,한미반도체 주식회사
1020120050068,,1012751330000,등록,등록,플립칩 본딩장치,한미반도체 주식회사
1020230162742,1020250075363,,공개,공개,본딩장치,한미반도체 주식회사
1020110144707,1020130076206,1013723780000,소멸,소멸,반도체 제조 장치 및 이의 제어 방법,한미반도체 주식회사
1020230143128,1020250059127,,공개,공개,본딩장치,한미반도체 주식회사
1020100066911,1020120006271,1014147190000,등록,등록,반도체 패키지 집합체 정렬방법,한미반도체 주식회사
1020230162778,1020250075376,,공개,공개,본딩장치,한미반도체 주식회사
1020230126584,1020250043161,,공개,공개,열압착 본딩헤드의 제어방법,한미반도체 주식회사
1020170026773,1020180099379,,거절,거절,플립핑 장치 및 플립핑 장치의 제어방법,한미반도체 주식회사
1020230143131,1020250059130,,공개,공개,본딩장치,한미반도체 주식회사
1020050024495,,1006147670000,소멸,소멸,웨이퍼의 솔더볼 부착장치,한미반도체 주식회사
1020240081233,1020240149362,1027549130000,등록,등록,열압착 본딩장치,한미반도체 주식회사
1020210034267,1020220129403,1027996090000,등록,등록,반도체 자재 절단장치의 절단 셋팅방법,한미반도체 주식회사
1020200177668,1020220087195,1028192710000,등록,등록,본딩장치 및 본딩방법,한미반도체 주식회사
1020120088804,1020140022582,,취하,취하,플립칩 본딩장치 및 본딩장치의 교정방법,한미반도체 주식회사
1020090088339,1020110030760,,취하,취하,반도체 패키지 제조용 플럭스 공급장치,한미반도체 주식회사
1020230044948,1020240149241,1028438350000,등록,등록,열압착 본딩장치,한미반도체 주식회사
1020060063849,1020080004919,1008039530000,소멸,소멸,반도체 제조장비의 오토 리드 어태치/프레스 장치 및 시트블럭,한미반도체 주식회사
1020100043528,1020110124000,1014543190000,등록,등록,반도체 패키지 제조용 싱귤레이션장치,한미반도체 주식회사
1020050069224,1020070014520,1011741340000,등록,등록,반도체 금형장치,한미반도체 주식회사
1020170037607,1020180108178,1020751980000,등록,등록,본딩장치 및 이의 제어방법,한미반도체 주식회사
1020210012566,1020220109194,1024973050000,등록,등록,전자파 차폐시트 부착장치,한미반도체 주식회사
1020160083279,1020180003766,1018312560000,등록,등록,반도체 스트립 정렬장치 및 반도체 스트립 정렬방법,한미반도체 주식회사
1020090014699,1020100095736,1011222400000,등록,등록,반도체 패키지 가공을 위한 레이저 빔 조사 위치 보정방법,한미반도체 주식회사
1020100041973,1020110122447,1012370560000,등록,등록,반도체 패키지 집합체 정렬방법,한미반도체 주식회사
1020150171254,1020170065162,1020751790000,등록,등록,반도체 패키지 적재장치,한미반도체 주식회사
1020100088833,1020120026745,1015949650000,등록,등록,반도체 패키지 싱귤레이션 장치,한미반도체 주식회사
1020080132262,1020100073552,1015116670000,소멸,소멸,몰딩용 타블렛 선별 및 공급 장치,한미반도체 주식회사
1020200110887,1020220029857,,취하,취하,컴프레션 몰딩장치,한미반도체 주식회사
1020060067367,1020080008013,,포기,포기,반도체 제조장비의 픽커용 흡착패드,한미반도체 주식회사
1020100139437,1020120077477,1011795690000,소멸,소멸,웨이퍼 분류 장치,한미반도체 주식회사
1019990021602,1020010002027,1003258220000,소멸,소멸,반도체 팩키지의 리드걸폼 성형장치,한미반도체 주식회사
1020110082372,1020130020020,,포기,포기,LED자재 절삭장치 및 LED자재 절삭방법,한미반도체 주식회사
1020100009947,1020110090262,,취하,취하,다이 본딩 장비의 스탬핑 장치,한미반도체 주식회사
1020070031716,1020080088877,1008716700000,등록,등록,반도체 패키지 반송장치,한미반도체 주식회사
1020080031170,1020090105612,1011840780000,등록,등록,반도체 패키지 절단 방법,한미반도체 주식회사
1020060127257,1020070006639,1007215290000,소멸,소멸,반도체 패키지 리버싱장치,한미반도체 주식회사
1020060098426,1020080032501,1008451870000,소멸,소멸,반도체 제조장치,한미반도체 주식회사
1020170035233,1020170126787,1018769340000,등록,등록,비전 검사장치,한미반도체 주식회사
1020090123809,1020110067280,,취하,취하,웨이퍼 핸들링장치용 픽커의 이물질 감지 및 제거 방법,한미반도체 주식회사
1020210178468,1020230089782,,거절,거절,반도체 제조장치,한미반도체 주식회사
1020100017230,1020110097403,1011608870000,소멸,소멸,압축 성형 장치 및 방법,한미반도체 주식회사
1020190035578,1020200114225,,취하,취하,미세 소자 레이저 전사시스템 및 전사방법,한미반도체 주식회사
1020090069036,1020110011405,,포기,포기,반도체 패키지 제조용 패키지 집합체,한미반도체 주식회사
1020100077810,1020120015589,,취하,취하,반도체 패키지 제조장치,한미반도체 주식회사
1020160011587,1020170090795,1024404510000,등록,등록,반도체 패키지 처리장치,한미반도체 주식회사
1020190126584,1020210043808,,취하,취하,반도체 자재 몰딩 시스템,한미반도체 주식회사
1020090065723,1020110008390,,포기,포기,잉곳 스퀘어링 및 그라인딩 장비의 클램프,한미반도체 주식회사
1020120061235,1020120064066,,거절,거절,반도체 패키지 가공방법,한미반도체 주식회사
1020080111094,1020100052182,,취하,취하,반도체 패키지 몰딩장치용 리트랙터 핀 장치,한미반도체 주식회사
1020070044175,1020080098829,,거절,거절,반도체 패키지 제조용 스트립 반송 픽커,한미반도체 주식회사
1020080049099,1020090123159,1014255400000,등록,등록,반도체 패키지 제조장치의 스트립 안착 오류 감지장치,한미반도체 주식회사
1020000079284,1020020049956,1003969820000,소멸,소멸,반도체패키지 적재 테이블장치,한미반도체 주식회사
1020060098971,1020080032886,,포기,포기,반도체 패키지 제조용 볼 마운터의 볼 공급장치,한미반도체 주식회사
1020070066990,1020080019536,1009092570000,소멸,소멸,패키지 고정용 지그 어셈블리,한미반도체 주식회사
1020150117376,1020170022428,,거절,거절,반도체패키지 스퍼터링 프레임 및 이를 이용한 스퍼터링 방법,한미반도체 주식회사
1020170082708,1020190002177,1023235390000,등록,등록,열압착 본딩장치 및 열압착 본딩방법,한미반도체 주식회사
1020020078522,1020040050658,1004637600000,소멸,소멸,반도체 패키지 적재장치,한미반도체 주식회사
1020080004688,1020090078861,,포기,포기,메모리카드의 챔퍼 가공장치,한미반도체 주식회사
1020070066991,1020080019537,1008840560000,소멸,소멸,지그 어셈블리,한미반도체 주식회사
1020130049273,1020140130820,,거절,거절,비전검사장치,한미반도체 주식회사
1020070013873,1020080074569,1009044960000,소멸,소멸,반도체 패키지 가공시스템 및 반도체 패키지 가공방법,한미반도체 주식회사
1020120134888,,1013974240000,소멸,소멸,압축 몰딩 검사방법,한미반도체 주식회사
1020080095941,1020100036626,,거절,거절,반도체 패키지의 절단 가공 방법,한미반도체 주식회사
1020090119667,1020110062827,,취하,취하,웨이퍼 분리장치,한미반도체 주식회사
1020080038757,1020090112953,1013808220000,소멸,소멸,메모리카드 가공장치 및 메모리카드 가공방법,한미반도체 주식회사
1019990003622,1020000055160,1003083460000,소멸,소멸,피더이송장치의 이송로드 연결구조,한미반도체 주식회사
1020100078208,1020120015787,,포기,포기,스탬핑 장치,한미반도체 주식회사
1020210159931,1020230073478,1026468860000,등록,등록,반도체 자재 연삭장치의 두께 측정방법,한미반도체 주식회사
1019940005620,1019950026790,1001323890000,소멸,소멸,반도체팩키지이송장치,한미반도체 주식회사
1020090105429,1020110048735,1010619090000,등록,등록,반도체 패키지의 레이저 가공방법,한미반도체 주식회사
1020080043750,1020080109604,1014488430000,등록,등록,반도체 패키지용 흡착 패드,한미반도체 주식회사
1020200165820,1020220076884,1024750980000,등록,등록,반도체 자재 처리 장치 및 이의 튜브 오프로딩 방법,한미반도체 주식회사
1020130107782,1020150029086,,거절,거절,반도체 장치의 Z축 높이 감지방법,한미반도체 주식회사
1020110110199,1020110122810,,거절,거절,반도체 패키지 제조방법,한미반도체 주식회사
1019980029361,1020000009145,,거절,거절,반도체팩키지용자동몰딩장치,한미반도체 주식회사
1020030033862,1020040102309,1004884870000,소멸,소멸,캠 프레스 싱귤레이션 시스템,한미반도체 주식회사
1020110066902,1020130005483,1015769450000,소멸,소멸,웨이퍼 검사장치,한미반도체 주식회사
1020070093640,,1008716710000,소멸,소멸,메모리카드 싱귤레이션장치,한미반도체 주식회사
1020120040262,1020130117256,,포기,포기,플립칩 본딩장치 및 플립칩 본딩방법,한미반도체 주식회사
1020100092518,1020120030784,1015603050000,소멸,소멸,기판 절단 시스템 및 기판 지지장치,한미반도체 주식회사
1020050008189,,1005845150000,소멸,소멸,반도체 제조공정용 흡착패드,한미반도체 주식회사
1020050066150,1020070011679,,취하,취하,반도체 자재 픽업 방법,한미반도체 주식회사
1020100010401,1020110090553,,취하,취하,다이 본딩 장비의 이젝팅 장치,한미반도체 주식회사
1020070025300,1020080022481,,포기,포기,반도체 제조장비용 픽앤플레이스장치의 워킹 테이블,한미반도체 주식회사
1020060098065,1020080032396,,거절,거절,척테이블,한미반도체 주식회사
1020040104785,1020060066248,1006040970000,소멸,소멸,반도체 제조공정용 플립퍼링장치,한미반도체 주식회사
1020030090473,1020050058554,,거절,거절,반도체 패키지 이송 메카니즘,한미반도체 주식회사
1019900005259,1019910018151,1000574570000,소멸,소멸,리이드프레임성형용의인라인모울딩시스템,한미반도체 주식회사
1020120067375,1020140003683,,포기,포기,이송장치,한미반도체 주식회사
1020060003413,1020070074426,,포기,포기,반도체 제조공정용 클리닝장치,한미반도체 주식회사
1020030094757,1020050063359,,거절,거절,반도체 패키지 이송 메카니즘 및 이송방법,한미반도체 주식회사
1020030021956,1020040087525,1004975050000,소멸,소멸,반도체 패키지의 싱귤레이션 방법 및 장치,한미반도체 주식회사
1019930002361,1019940019440,1001057620000,소멸,소멸,봉입성형용모울딩프레스장치의금형,한미반도체 주식회사
1020190173378,1020210081137,,취하,취하,몰딩 파우더 공급장치 및 몰딩 파우더 공급방법,한미반도체 주식회사
1020070066988,1020080019534,1008840570000,소멸,소멸,반도체 패키지 가공시스템 및 그 방법,한미반도체 주식회사
1020070057291,1020080109226,1013404980000,등록,등록,반도체 패키지 제조용 싱귤레이션장치의 불량품 제거장치,한미반도체 주식회사
1020050031520,1020060109186,1007100060000,소멸,소멸,반도체 금형장치,한미반도체 주식회사
1020060022045,1020070092787,,취하,취하,SD 카드 챔퍼 가공용 척테이블,한미반도체 주식회사
1020230162740,1020250075362,,공개,공개,본딩장치,한미반도체 주식회사
1020020052386,1020020092262,1004330150000,소멸,소멸,반도체 패키지 절단장치의 패키지 커버 조립체,한미반도체 주식회사
1020120147958,1020140078820,,포기,포기,절삭장치,한미반도체 주식회사
1020150163481,1020170059290,,포기,포기,스퍼터링 척테이블을 구비하는 어태칭 장치,한미반도체 주식회사
1020120108977,1020140042337,,취하,취하,흡착 테이블 장치,한미반도체 주식회사
1020030044636,1020050004452,1005597810000,소멸,소멸,반도체 금형장치,한미반도체 주식회사
1020080067380,1020100006990,,취하,취하,비전검사장비의 픽커 유니트,한미반도체 주식회사
1020070025301,1020080022482,1008671070000,소멸,소멸,반도체 제조장비용 픽앤플레이스장치의 패키지 보정방법,한미반도체 주식회사
1020070073543,1020090010441,,포기,포기,반도체 패키지 제조장치,한미반도체 주식회사
1019900020597,1019920011677,1000728210000,소멸,소멸,반도체금형의캐비티블럭내에이젝터핀호울을가공하는방법,한미반도체 주식회사
1020100013807,1020100096009,1012283340000,등록,등록,반도체 패키지 가공시스템,한미반도체 주식회사
1020070066989,1020080019535,,거절,거절,네스트유닛 및 이를 이용한 세척시스템,한미반도체 주식회사
1020080053642,1020090127588,,거절,거절,메모리카드 가공장치,한미반도체 주식회사
1020100093522,1020120032087,,거절,거절,웨이퍼 공급 시스템,한미반도체 주식회사
1020060098972,,1007777890000,소멸,소멸,반도체 패키지 제조용 볼마운트 헤드,한미반도체 주식회사
1020210181074,1020230092101,1027043590000,등록,등록,반도체 자재 절단장치,한미반도체 주식회사
1020210077463,1020220167993,1028827520000,등록,등록,반도체 자재 연마시스템,한미반도체 주식회사
1020020052389,1020020079652,,거절,거절,반도체 패키지 이송장치,한미반도체 주식회사
1020180078142,1020190038280,1021531680000,등록,등록,반도체 자재 어태칭 방법,한미반도체 주식회사
1020200129683,1020220046364,1028737310000,등록,등록,반도체 패키지의 레이저 가공방법,한미반도체 주식회사
1020230162741,,1027624170000,등록,등록,본딩장치,한미반도체 주식회사
1020050025609,,1005852000000,소멸,소멸,반도체 제조공정용 척테이블,한미반도체 주식회사
1020130086851,1020150011643,,취하,취하,LED 몰딩 금형,한미반도체 주식회사
1020050092231,1020070037034,,포기,포기,반도체 패키지의 피치 및 회전 조절 장치,한미반도체 주식회사
1020120108058,,1013600070000,등록,등록,플립칩 본딩장치,한미반도체 주식회사
1020060098427,1020080032502,1008266090000,소멸,소멸,반도체 제조장치,한미반도체 주식회사
1020200141480,1020220056683,,취하,취하,몰딩장치,한미반도체 주식회사
1020070044323,1020080098921,,거절,거절,레이저 가공 시스템,한미반도체 주식회사
1019990018642,1020000074595,1002966200000,소멸,소멸,반도체용 몰드금형,한미반도체 주식회사
1020040001572,1020050073223,1011356800000,소멸,소멸,반도체 패키지 몰딩장치,한미반도체 주식회사
1020210130128,1020230046750,1026341740000,등록,등록,반도체 자재 절단장치,한미반도체 주식회사
1020060063822,,1007497580000,소멸,소멸,반도체 제조장비의 리드 프레스 장치,한미반도체 주식회사
1020070017130,1020080077503,,거절,거절,반도체 패키지용 스트립 분할장치,한미반도체 주식회사
1020080038755,1020090112952,1014147170000,등록,등록,반도체 패키지 제조장치의 브러쉬 어셈블리,한미반도체 주식회사
1020060106273,1020080038834,,포기,포기,반도체 스트립의 보호필름 제거장치용 스트립 고정장치,한미반도체 주식회사
1020210096129,1020230016069,,거절,거절,절삭 블레이드 검출장치,한미반도체 주식회사
1020100048360,1020110128988,,거절,거절,웨이퍼 이송장치와 이를 구비한 위치 측정 시스템 및 비전 검사 시스템,한미반도체 주식회사
1020080130316,1020100071551,1015300090000,소멸,소멸,웨이퍼 비전검사장치,한미반도체 주식회사
