record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
1020200085729||로더 픽커|한미반도체 주식회사,로더 픽커,한미반도체 주식회사,1020200085729,,,포기,2020,,,H10P; H10W; B29C; B29K; B29L,,반도체,True,False,True,36.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,38
1019900005259|1000574570000|리이드프레임성형용의인라인모울딩시스템|한미반도체 주식회사,리이드프레임성형용의인라인모울딩시스템,한미반도체 주식회사,1019900005259,1019920005550,1000574570000,소멸,1990,1992,1992,H10W; H10P,,,True,True,True,36.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,219
1019930002361|1001057620000|봉입성형용모울딩프레스장치의금형|한미반도체 주식회사,봉입성형용모울딩프레스장치의금형,한미반도체 주식회사,1019930002361,1019960007278,1001057620000,소멸,1993,1996,1996,B29C; H10P,,,True,True,True,36.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,224
1020120130673|1014360560000|몰딩용 타블렛 공급장치|한미반도체 주식회사,몰딩용 타블렛 공급장치,한미반도체 주식회사,1020120130673,,1014360560000,소멸,2012,2014,2014,H10P; H10W,,,True,True,True,36.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,335
1020170144013||스퍼터링용 척테이블|한미반도체 주식회사,스퍼터링용 척테이블,한미반도체 주식회사,1020170144013,,,거절,2017,,,H10P; C23C,,공정; 반도체,True,False,True,36.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,391
1020060032010|1007777840000|패키지 핸들러|한미반도체 주식회사,패키지 핸들러,한미반도체 주식회사,1020060032010,,1007777840000,소멸,2006,2007,2007,H10P; H05K,,,True,True,True,36.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,400
1019960000394|1001907440000|리드프레임 위치설정 감지장치|한미반도체 주식회사,리드프레임 위치설정 감지장치,한미반도체 주식회사,1019960000394,,1001907440000,소멸,1996,1999,1999,H10P; H10W,,,True,True,True,36.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,423
1020210178468||반도체 제조장치|한미반도체 주식회사,반도체 제조장치,한미반도체 주식회사,1020210178468,,,거절,2021,,,H10P,,반도체,True,False,True,35.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,170
1020090132859||반도체 패키지 테스트 및 레이저 마킹 장치|한미반도체 주식회사,반도체 패키지 테스트 및 레이저 마킹 장치,한미반도체 주식회사,1020090132859,,,취하,2009,,,G01R; H10P,,테스트; 공정; 반도체,True,False,True,35.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,12
1020100078208||스탬핑 장치|한미반도체 주식회사,스탬핑 장치,한미반도체 주식회사,1020100078208,,,포기,2010,,,H10P; H10W,,기판; 반도체; 소자,True,False,True,35.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,198
1020070118976||자재 하프 컷팅 방법|한미반도체 주식회사,자재 하프 컷팅 방법,한미반도체 주식회사,1020070118976,,,거절,2007,,,H10P; H10W,,생산성; 테스트; 반도체,True,False,True,35.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,377
1020080085871||반도체 패키지 제조용 웨이퍼 프레임 반송 장치 및 방법|한미반도체 주식회사,반도체 패키지 제조용 웨이퍼 프레임 반송 장치 및 방법,한미반도체 주식회사,1020080085871,,,거절,2008,,,H10P; H05K,,공정; 반도체; 웨이퍼,True,False,True,35.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,414
1020050023915|1006394000000|리드 픽 앤 플레이스 장비|한미반도체 주식회사,리드 픽 앤 플레이스 장비,한미반도체 주식회사,1020050023915,,1006394000000,소멸,2005,2006,2006,H10P,,,True,True,True,34.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,61
1020050007682|1006183080000|솔더볼 흡착장치 및 흡착방법|한미반도체 주식회사,솔더볼 흡착장치 및 흡착방법,한미반도체 주식회사,1020050007682,,1006183080000,소멸,2005,2006,2006,H10W,,,True,True,True,34.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,121
1020080132262|1015116670000|몰딩용 타블렛 선별 및 공급 장치|한미반도체 주식회사,몰딩용 타블렛 선별 및 공급 장치,한미반도체 주식회사,1020080132262,,1015116670000,소멸,2008,2015,2015,B65G,,,True,True,True,34.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,157
1020200110887||컴프레션 몰딩장치|한미반도체 주식회사,컴프레션 몰딩장치,한미반도체 주식회사,1020200110887,,,취하,2020,,,B29C; H10W; B29L,,기판,True,False,True,34.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,158
1020190126584||반도체 자재 몰딩 시스템|한미반도체 주식회사,반도체 자재 몰딩 시스템,한미반도체 주식회사,1020190126584,,,취하,2019,,,H10P,,공정; 반도체,True,False,True,34.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,176
1020080038757|1013808220000|메모리카드 가공장치 및 메모리카드 가공방법|한미반도체 주식회사,메모리카드 가공장치 및 메모리카드 가공방법,한미반도체 주식회사,1020080038757,,1013808220000,소멸,2008,2014,2014,H10P,,,True,True,True,34.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,196
1019850000805|1000248940000|리이드후레임의오토로우더|한미반도체 주식회사,리이드후레임의오토로우더,한미반도체 주식회사,1019850000805,1019870001823,1000248940000,소멸,1985,1987,1988,H10P,,,True,True,True,34.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,268
1020100002710|1015536820000|성형장치용 컬 감지장치|한미반도체 주식회사,성형장치용 컬 감지장치,한미반도체 주식회사,1020100002710,,1015536820000,소멸,2010,2015,2015,H10P,,,True,True,True,34.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,343
1020170035163||압축 몰딩 시스템 및 이의 압축 몰딩 방법|한미반도체 주식회사,압축 몰딩 시스템 및 이의 압축 몰딩 방법,한미반도체 주식회사,1020170035163,,,거절,2017,,,H10W; H10P; B29C,,반도체,True,False,True,34.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,348
1020040054734|1005634350000|셔틀슈트 및 이를 이용한 소팅방법|한미반도체 주식회사,셔틀슈트 및 이를 이용한 소팅방법,한미반도체 주식회사,1020040054734,,1005634350000,소멸,2004,2006,2006,H10P,,,True,True,True,34.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,356
1020080055515|1014255420000|메모리카드 가공장치|한미반도체 주식회사,메모리카드 가공장치,한미반도체 주식회사,1020080055515,,1014255420000,소멸,2008,2014,2014,H10P,,,True,True,True,34.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,376
1020090123809||웨이퍼 핸들링장치용 픽커의 이물질 감지 및 제거 방법|한미반도체 주식회사,웨이퍼 핸들링장치용 픽커의 이물질 감지 및 제거 방법,한미반도체 주식회사,1020090123809,,,취하,2009,,,H10P,,후공정; 공정; 웨이퍼,True,False,True,33.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,169
1020150117376||반도체패키지 스퍼터링 프레임 및 이를 이용한 스퍼터링 방법|한미반도체 주식회사,반도체패키지 스퍼터링 프레임 및 이를 이용한 스퍼터링 방법,한미반도체 주식회사,1020150117376,,,거절,2015,,,H10W,,생산성; 공정; 반도체,True,False,True,33.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,186
1020070025300||반도체 제조장비용 픽앤플레이스장치의 워킹 테이블|한미반도체 주식회사,반도체 제조장비용 픽앤플레이스장치의 워킹 테이블,한미반도체 주식회사,1020070025300,,,포기,2007,,,H10P,,생산성; 반도체; 웨이퍼,True,False,True,33.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,215
1020070066989||네스트유닛 및 이를 이용한 세척시스템|한미반도체 주식회사,네스트유닛 및 이를 이용한 세척시스템,한미반도체 주식회사,1020070066989,,,거절,2007,,,H10P,,차폐; 공정; 반도체,True,False,True,33.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,241
1020070025302||반도체 제조장비용 픽앤플레이스장치의 플립 오버 픽커|한미반도체 주식회사,반도체 제조장비용 픽앤플레이스장치의 플립 오버 픽커,한미반도체 주식회사,1020070025302,,,포기,2007,,,H10P,,생산성; 반도체; 웨이퍼,True,False,True,33.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,422
1020090110154||웨이퍼 핸들링장치|한미반도체 주식회사,웨이퍼 핸들링장치,한미반도체 주식회사,1020090110154,,,취하,2009,,,H10P,,테스트; 반도체; 웨이퍼,True,False,True,33.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,426
1020070072816||반도체 패키지 제조장치의 기판 반송용 워크테이블|한미반도체 주식회사,반도체 패키지 제조장치의 기판 반송용 워크테이블,한미반도체 주식회사,1020070072816,,,거절,2007,,,H10P,,공정; 기판; 반도체,True,False,True,33.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,486
1020210179591|1028341140000|세라믹 나노 Si계 실란을 적용한 산업용 불연방열 SiC 나노 코팅제의 제조방법 및 이에 의해 제조된 나노 코팅제|한미르 주식회사,세라믹 나노 Si계 실란을 적용한 산업용 불연방열 SiC 나노 코팅제의 제조방법 및 이에 의해 제조된 나노 코팅제,한미르 주식회사,1020210179591,,1028341140000,등록,2021,2025,2025,C09D,,전구체; 방열,False,True,False,33.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,802
1020230001589|1025397260000|선박 엔진용 연료분사밸브 테스트 장치|(주)한미유압기계,선박 엔진용 연료분사밸브 테스트 장치,(주)한미유압기계,1020230001589,,1025397260000,등록,2023,2023,2023,G01M; F02M; F16K,,테스트,False,True,False,33.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,820
1020230000037|1025255590000|신호 손실 방지용 테스트 소켓|주식회사 새한마이크로텍,신호 손실 방지용 테스트 소켓,주식회사 새한마이크로텍,1020230000037,,1025255590000,등록,2023,2023,2023,G01R,,테스트; 소자,False,True,False,33.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,824
1020210188477|1023891360000|신호 손실 방지용 테스트 소켓|주식회사 새한마이크로텍,신호 손실 방지용 테스트 소켓,주식회사 새한마이크로텍,1020210188477,,1023891360000,등록,2021,2022,2022,G01R,,테스트; 소자,False,True,False,33.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,827
1020200141480||몰딩장치|한미반도체 주식회사,몰딩장치,한미반도체 주식회사,1020200141480,,,취하,2020,,,B29C; H10W,,공정,True,False,True,33.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,256
1020220007140||픽커|한미반도체 주식회사,픽커,한미반도체 주식회사,1020220007140,,,거절,2022,,,H10P,,,True,False,True,32.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,410
1020120040103||작업유닛 이송장치|한미반도체 주식회사,작업유닛 이송장치,한미반도체 주식회사,1020120040103,,,포기,2012,,,H10P; H10W,,공정; 반도체,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,49
1020110043631||반도체 패키지의 제조방법|한미반도체 주식회사,반도체 패키지의 제조방법,한미반도체 주식회사,1020110043631,,,취하,2011,,,H10P; H10W,,EMI; 반도체,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,65
1020100090619||트랜스퍼 몰딩장치|한미반도체 주식회사,트랜스퍼 몰딩장치,한미반도체 주식회사,1020100090619,,,거절,2010,,,H10W; H10H,,패키징; 기판,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,67
1020060114074||반도체 패키지 언로딩 핸들러의 보트 정렬장치|한미반도체 주식회사,반도체 패키지 언로딩 핸들러의 보트 정렬장치,한미반도체 주식회사,1020060114074,,,포기,2006,,,H10P; G01R,,공정; 반도체,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,80
1019990005741||비지에이 반도체칩용 기판의 볼마운팅장치|한미반도체 주식회사,비지에이 반도체칩용 기판의 볼마운팅장치,한미반도체 주식회사,1019990005741,,,취하,1999,,,H10W; H10P,,기판; 반도체,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,128
1020120088804||플립칩 본딩장치 및 본딩장치의 교정방법|한미반도체 주식회사,플립칩 본딩장치 및 본딩장치의 교정방법,한미반도체 주식회사,1020120088804,,,취하,2012,,,H10W; H10P,,기판; 반도체,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,144
1020100009947||다이 본딩 장비의 스탬핑 장치|한미반도체 주식회사,다이 본딩 장비의 스탬핑 장치,한미반도체 주식회사,1020100009947,,,취하,2010,,,H10P; H10W,,기판; 웨이퍼,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,163
1020090069036||반도체 패키지 제조용 패키지 집합체|한미반도체 주식회사,반도체 패키지 제조용 패키지 집합체,한미반도체 주식회사,1020090069036,,,포기,2009,,,H10H; H10W,,공정; 반도체,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,173
1020120040262||플립칩 본딩장치 및 플립칩 본딩방법|한미반도체 주식회사,플립칩 본딩장치 및 플립칩 본딩방법,한미반도체 주식회사,1020120040262,,,포기,2012,,,H10W; H10P,,생산성; 기판,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,210
1020050066150||반도체 자재 픽업 방법|한미반도체 주식회사,반도체 자재 픽업 방법,한미반도체 주식회사,1020050066150,,,취하,2005,,,H10P; G01N,,반도체; 웨이퍼,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,213
1020120067375||이송장치|한미반도체 주식회사,이송장치,한미반도체 주식회사,1020120067375,,,포기,2012,,,H10P; H05K,,공정; 반도체,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,220
1020150163481||스퍼터링 척테이블을 구비하는 어태칭 장치|한미반도체 주식회사,스퍼터링 척테이블을 구비하는 어태칭 장치,한미반도체 주식회사,1020150163481,,,포기,2015,,,H10P; H10W,,반도체; 웨이퍼,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,233
1020070073543||반도체 패키지 제조장치|한미반도체 주식회사,반도체 패키지 제조장치,한미반도체 주식회사,1020070073543,,,포기,2007,,,H10P; H10W,,기판; 반도체,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,238
1020100093522||웨이퍼 공급 시스템|한미반도체 주식회사,웨이퍼 공급 시스템,한미반도체 주식회사,1020100093522,,,거절,2010,,,H10P; B65G,,공정; 웨이퍼,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,243
1020100048360||웨이퍼 이송장치와 이를 구비한 위치 측정 시스템 및 비전 검사 시스템|한미반도체 주식회사,웨이퍼 이송장치와 이를 구비한 위치 측정 시스템 및 비전 검사 시스템,한미반도체 주식회사,1020100048360,,,거절,2010,,,H10P; B65G,,공정; 웨이퍼,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,266
1020080054440||반도체 제조장비의 비전장치|한미반도체 주식회사,반도체 제조장비의 비전장치,한미반도체 주식회사,1020080054440,,,거절,2008,,,H10P; G01N,,반도체; 소자,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,323
1020090122572||웨이퍼 핸들링장치용 픽커 및 이를 이용한 웨이퍼 핸들링방법|한미반도체 주식회사,웨이퍼 핸들링장치용 픽커 및 이를 이용한 웨이퍼 핸들링방법,한미반도체 주식회사,1020090122572,,,취하,2009,,,H10P; B25J; H05K; G05B,,웨이퍼,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,336
1020070064522||번인 테스트용 소팅 핸들러|한미반도체 주식회사,번인 테스트용 소팅 핸들러,한미반도체 주식회사,1020070064522,,,취하,2007,,,G01R; H10P,,테스트; 반도체,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,349
1020070025604||번인 테스트용 소팅 핸들러|한미반도체 주식회사,번인 테스트용 소팅 핸들러,한미반도체 주식회사,1020070025604,,,취하,2007,,,G01R; H10P,,테스트; 반도체,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,361
1020100069403||트랜스퍼 몰딩장치|한미반도체 주식회사,트랜스퍼 몰딩장치,한미반도체 주식회사,1020100069403,,,거절,2010,,,H10W; H10H,,패키징; 기판,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,390
1020070013875||반도체 패키지 고정장치|한미반도체 주식회사,반도체 패키지 고정장치,한미반도체 주식회사,1020070013875,,,포기,2007,,,H10W; H10P,,공정; 반도체,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,413
1020080112108||반도체 패키지 트랜스퍼장치|한미반도체 주식회사,반도체 패키지 트랜스퍼장치,한미반도체 주식회사,1020080112108,,,포기,2008,,,G01R; H10P,,공정; 반도체,True,False,True,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,489
1020210028331|1026364520000|식물체에서 COVID-19 백신용 단백질을 발현하는 재조합 벡터 및 이를 이용한 백신 조성물의 제조방법|주식회사 바이오앱|한미사이언스 주식회사|주식회사 큐라티스|조선대학교산학협력단,식물체에서 COVID-19 백신용 단백질을 발현하는 재조합 벡터 및 이를 이용한 백신 조성물의 제조방법,주식회사 바이오앱|한미사이언스 주식회사|주식회사 큐라티스|조선대학교산학협력단,1020210028331,,1026364520000,등록,2021,2024,2024,C12N; C07K; A01H; A61P; A61K,,,False,True,False,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,667
1020240172969|1028801940000|안전 관리를 지원하기 위한 방법 및 시스템|이민욱|박찬미|최예린,안전 관리를 지원하기 위한 방법 및 시스템,이민욱|박찬미|최예린,1020240172969,,1028801940000,등록,2024,2025,2025,G08B; G01L; A62B; F16B,,,False,True,False,32.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,773
1020170165188||반도체 자재 절단 장치 및 반도체 자재 절단 방법|한미반도체 주식회사,반도체 자재 절단 장치 및 반도체 자재 절단 방법,한미반도체 주식회사,1020170165188,,,거절,2017,,,H10P,,반도체,True,False,True,31.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,20
1020190173378||몰딩 파우더 공급장치 및 몰딩 파우더 공급방법|한미반도체 주식회사,몰딩 파우더 공급장치 및 몰딩 파우더 공급방법,한미반도체 주식회사,1020190173378,,,취하,2019,,,H10P; B29C; H10W,,,True,False,True,31.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,225
1020180028174||테이프 어태치 장치|한미반도체 주식회사,테이프 어태치 장치,한미반도체 주식회사,1020180028174,,,취하,2018,,,H10P,,공정,True,False,True,31.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,331
1020150079479||반도체 자재 정렬방법|한미반도체 주식회사,반도체 자재 정렬방법,한미반도체 주식회사,1020150079479,1020160143202,,취하,2015,2016,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,46
1020030018957||반도체 쏘잉장치의 척테이블|한미반도체 주식회사,반도체 쏘잉장치의 척테이블,한미반도체 주식회사,1020030018957,1020040084128,,거절,2003,2004,,H10P,,반도체; 웨이퍼,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,49
1020060022833||반도체 패키지 제조장비의 건조장치|한미반도체 주식회사,반도체 패키지 제조장비의 건조장치,한미반도체 주식회사,1020060022833,1020070092541,,포기,2006,2007,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,58
1020070088478||반도체 패키지 제조장치의 반도체 패키지 반송장치|한미반도체 주식회사,반도체 패키지 제조장치의 반도체 패키지 반송장치,한미반도체 주식회사,1020070088478,1020090022830,,포기,2007,2009,,H10W,,생산성; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,60
1020070084013||반도체 패키지 제조용 반송유닛 및 이를 갖는 세척장치|한미반도체 주식회사,반도체 패키지 제조용 반송유닛 및 이를 갖는 세척장치,한미반도체 주식회사,1020070084013,,,거절,2007,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,17
1020120042548||반도체자재의 절단방법|한미반도체 주식회사,반도체자재의 절단방법,한미반도체 주식회사,1020120042548,,,포기,2012,,,H10P,,생산성; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,23
1020130079000||반도체 자재 절단 적재장치와 이를 이용하는 반도체 자재 절단 적재방법|한미반도체 주식회사,반도체 자재 절단 적재장치와 이를 이용하는 반도체 자재 절단 적재방법,한미반도체 주식회사,1020130079000,,,거절,2013,,,H10P,,반도체; 웨이퍼,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,34
1020080126416||반도체 패키지 검사장치|한미반도체 주식회사,반도체 패키지 검사장치,한미반도체 주식회사,1020080126416,,,거절,2008,,,G01R,,테스트; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,85
1020100077810||반도체 패키지 제조장치|한미반도체 주식회사,반도체 패키지 제조장치,한미반도체 주식회사,1020100077810,,,취하,2010,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,174
1020080111094||반도체 패키지 몰딩장치용 리트랙터 핀 장치|한미반도체 주식회사,반도체 패키지 몰딩장치용 리트랙터 핀 장치,한미반도체 주식회사,1020080111094,,,취하,2008,,,H10W,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,179
1020070044175||반도체 패키지 제조용 스트립 반송 픽커|한미반도체 주식회사,반도체 패키지 제조용 스트립 반송 픽커,한미반도체 주식회사,1020070044175,,,거절,2007,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,181
1020080095941||반도체 패키지의 절단 가공 방법|한미반도체 주식회사,반도체 패키지의 절단 가공 방법,한미반도체 주식회사,1020080095941,,,거절,2008,,,H10P,,기판; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,194
1020090119667||웨이퍼 분리장치|한미반도체 주식회사,웨이퍼 분리장치,한미반도체 주식회사,1020090119667,,,취하,2009,,,H10P,,공정; 웨이퍼,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,195
1020130107782||반도체 장치의 Z축 높이 감지방법|한미반도체 주식회사,반도체 장치의 Z축 높이 감지방법,한미반도체 주식회사,1020130107782,,,거절,2013,,,H10P; B25J; H05K,,반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,204
1020100010401||다이 본딩 장비의 이젝팅 장치|한미반도체 주식회사,다이 본딩 장비의 이젝팅 장치,한미반도체 주식회사,1020100010401,,,취하,2010,,,H10P,,기판; 웨이퍼,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,214
1020060098065||척테이블|한미반도체 주식회사,척테이블,한미반도체 주식회사,1020060098065,,,거절,2006,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,216
1020060003413||반도체 제조공정용 클리닝장치|한미반도체 주식회사,반도체 제조공정용 클리닝장치,한미반도체 주식회사,1020060003413,,,포기,2006,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,221
1020030094757||반도체 패키지 이송 메카니즘 및 이송방법|한미반도체 주식회사,반도체 패키지 이송 메카니즘 및 이송방법,한미반도체 주식회사,1020030094757,,,거절,2003,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,222
1020020052389||반도체 패키지 이송장치|한미반도체 주식회사,반도체 패키지 이송장치,한미반도체 주식회사,1020020052389,,,거절,2002,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,247
1020050092231||반도체 패키지의 피치 및 회전 조절 장치|한미반도체 주식회사,반도체 패키지의 피치 및 회전 조절 장치,한미반도체 주식회사,1020050092231,,,포기,2005,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,253
1020080038119||반도체 제조장비의 동시 컷팅 제어방법|한미반도체 주식회사,반도체 제조장비의 동시 컷팅 제어방법,한미반도체 주식회사,1020080038119,,,취하,2008,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,274
1020120108170||반도체 제조장치 및 이의 제어방법|한미반도체 주식회사,반도체 제조장치 및 이의 제어방법,한미반도체 주식회사,1020120108170,,,거절,2012,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,278
1020080039198||반도체 제조장비의 인라인 쏘잉 시스템|한미반도체 주식회사,반도체 제조장비의 인라인 쏘잉 시스템,한미반도체 주식회사,1020080039198,,,거절,2008,,,H10P,,공정; 반도체,True,False,True,30.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,290
