application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1020070121254,1020090054544,,거절,거절,금속 배선 공정,주식회사 디비하이텍
1020080135625,1020100077624,,취하,취하,웨이퍼 에지부 노광방법 및 이를 위한 노광장치,주식회사 디비하이텍
1020080117341,1020100058799,,취하,취하,반도체 소자의 MIM 커패시터 제조 방법,주식회사 디비하이텍
1020070138930,1020090070800,,거절,거절,반도체 소자 제조 방법,주식회사 디비하이텍
1020080086369,1020100027443,,거절,거절,반도체 소자 및 그 제조 방법,주식회사 디비하이텍
1020070097297,1020090032247,1008997390000,소멸,소멸,반도체 메모리 소자,주식회사 디비하이텍
1020080135622,1020100077621,,취하,취하,소오스 애퍼쳐 및 이를 포함하는 이온주입장치,주식회사 디비하이텍
1020070062509,,1008549260000,소멸,소멸,반도체 소자용 마스크,주식회사 디비하이텍
1020070136895,1020090069055,,거절,거절,반도체 소자의 제조방법,주식회사 디비하이텍
1020080138066,1020100079544,,취하,취하,반도체 칩 패키지,주식회사 디비하이텍
1020080055155,1020090129074,1009558410000,소멸,소멸,반도체 소자의 제조 방법,주식회사 디비하이텍
1020080138814,1020100080169,,취하,취하,반도체소자의 미세패턴 형성방법,주식회사 디비하이텍
1020070136251,1020090068574,,거절,거절,텅스텐 식각 공정에서 파티클 제거를 위한 반도체 기판세정방법,주식회사 디비하이텍
1020080109871,1020100050800,1010424300000,소멸,소멸,반도체 소자의 적층형 MIM 커패시터 제조 방법,주식회사 디비하이텍
1020080136923,1020100078618,,취하,취하,증착 장치의 챔버 덮개,주식회사 디비하이텍
